Region,Confirmed,Recovered,Deceased
Afghanistan,157745.0,0.0,7333.0
Albania,205549.0,0.0,3161.0
Algeria,214330.0,0.0,6180.0
Andorra,20549.0,0.0,134.0
Angola,65868.0,0.0,1738.0
Antarctica,11.0,0.0,0.0
Antigua and Barbuda,4198.0,0.0,117.0
Argentina,5386453.0,0.0,116899.0
Armenia,343506.0,0.0,7893.0
Australia,250651.0,0.0,2146.0
Austria,1240798.0,0.0,16471.0
Azerbaijan,609397.0,0.0,8182.0
Bahamas,22995.0,0.0,713.0
Bahrain,278410.0,0.0,1394.0
Bangladesh,1580872.0,0.0,28047.0
Barbados,27169.0,0.0,256.0
Belarus,683172.0,0.0,5371.0
Belgium,1999764.0,31130.0,27895.0
Belize,31246.0,0.0,589.0
Benin,24907.0,0.0,161.0
Bhutan,2656.0,0.0,3.0
Bolivia,563858.0,0.0,19428.0
Bosnia and Herzegovina,284272.0,0.0,13121.0
Botswana,199864.0,0.0,2425.0
Brazil,22216112.0,0.0,618011.0
Brunei,15386.0,0.0,98.0
Bulgaria,724337.0,0.0,30047.0
Burkina Faso,16672.0,0.0,296.0
Burma,528101.0,0.0,19213.0
Burundi,21422.0,0.0,38.0
Cabo Verde,38573.0,0.0,351.0
Cambodia,120410.0,0.0,3003.0
Cameroon,107662.0,0.0,1836.0
Canada,1887086.0,0.0,30041.0
Central African Republic,11961.0,0.0,101.0
Chad,5703.0,0.0,181.0
Chile,1790524.0,0.0,38840.0
China,125475.0,0.0,4849.0
Colombia,5105285.0,0.0,129399.0
Comoros,4649.0,0.0,151.0
Congo (Brazzaville),19179.0,0.0,365.0
Congo (Kinshasa),64448.0,0.0,1126.0
Costa Rica,568538.0,0.0,7340.0
Cote d'Ivoire,62077.0,0.0,706.0
Croatia,673427.0,0.0,11930.0
Cuba,964035.0,0.0,8314.0
Cyprus,144713.0,0.0,619.0
Czech Republic,2397246.0,0.0,35149.0
Denmark,615670.0,0.0,3080.0
Diamond Princess,712.0,0.0,13.0
Djibouti,13528.0,0.0,189.0
Dominica,6286.0,0.0,42.0
Dominican Republic,411449.0,0.0,4223.0
Ecuador,536776.0,0.0,33597.0
Egypt,374411.0,0.0,21315.0
El Salvador,121484.0,0.0,3805.0
Equatorial Guinea,13618.0,0.0,175.0
Eritrea,7753.0,0.0,68.0
Estonia,231694.0,0.0,1882.0
Eswatini,59714.0,0.0,1260.0
Ethiopia,375810.0,0.0,6861.0
Fiji,52623.0,0.0,697.0
Finland,217322.0,0.0,1601.0
France,8681667.0,0.0,122403.0
Gabon,37743.0,0.0,285.0
Gambia,10051.0,0.0,342.0
Georgia,906965.0,0.0,13024.0
Germany,6764188.0,0.0,108053.0
Ghana,131911.0,0.0,1255.0
Greece,1031239.0,0.0,19799.0
Grenada,5919.0,0.0,200.0
Guatemala,623662.0,0.0,16067.0
Guinea,30814.0,0.0,388.0
Guinea-Bissau,6456.0,0.0,149.0
Guyana,38817.0,0.0,1028.0
Haiti,25920.0,0.0,765.0
Vatican City,27.0,0.0,0.0
Honduras,378685.0,0.0,10423.0
Hungary,1218295.0,0.0,37530.0
Iceland,20232.0,0.0,36.0
India,34733194.0,0.0,477158.0
Indonesia,4260380.0,0.0,143998.0
Iran,6169011.0,0.0,131033.0
Iraq,2090208.0,0.0,24051.0
Ireland,651476.0,0.0,5835.0
Israel,1354697.0,0.0,8232.0
Italy,5364852.0,0.0,135544.0
Jamaica,92018.0,0.0,2444.0
Japan,1728880.0,0.0,18375.0
Jordan,1033469.0,0.0,12191.0
Kazakhstan,1066534.0,0.0,18098.0
Kenya,262335.0,0.0,5353.0
Kiribati,2.0,0.0,0.0
South Korea,565098.0,0.0,4722.0
Kosovo,161258.0,0.0,2989.0
Kuwait,414023.0,0.0,2466.0
Kyrgyzstan,184163.0,0.0,2781.0
Laos,97505.0,0.0,268.0
Latvia,266716.0,0.0,4438.0
Lebanon,699464.0,0.0,8924.0
Lesotho,24733.0,0.0,665.0
Liberia,5844.0,0.0,287.0
Libya,381023.0,0.0,5589.0
Liechtenstein,5647.0,0.0,68.0
Lithuania,505089.0,0.0,7110.0
Luxembourg,96108.0,0.0,898.0
MS Zaandam,9.0,0.0,2.0
Madagascar,47295.0,0.0,996.0
Malawi,64412.0,0.0,2311.0
Malaysia,2715847.0,0.0,31073.0
Maldives,93864.0,0.0,259.0
Mali,19192.0,0.0,639.0
Malta,41571.0,0.0,471.0
Marshall Islands,4.0,0.0,0.0
Mauritania,40027.0,0.0,852.0
Mauritius,65870.0,0.0,746.0
Mexico,3930015.0,0.0,297568.0
Micronesia,1.0,0.0,0.0
Moldova,372154.0,0.0,9482.0
Monaco,4386.0,0.0,36.0
Mongolia,686500.0,0.0,1970.0
Montenegro,160818.0,0.0,2373.0
Morocco,952628.0,0.0,14808.0
Mozambique,158111.0,0.0,1948.0
Namibia,136921.0,0.0,3581.0
Nepal,825603.0,0.0,11572.0
Netherlands,3022405.0,0.0,20881.0
New Zealand,13427.0,0.0,49.0
Nicaragua,13493.0,0.0,215.0
Niger,7199.0,0.0,272.0
Nigeria,222655.0,0.0,2984.0
North Macedonia,221095.0,0.0,7801.0
Norway,347402.0,0.0,1204.0
Oman,304783.0,0.0,4113.0
Pakistan,1291108.0,0.0,28872.0
Palau,8.0,0.0,0.0
Panama,482677.0,0.0,7398.0
Papua New Guinea,36004.0,0.0,589.0
Paraguay,464096.0,0.0,16523.0
Peru,2263739.0,0.0,202154.0
Philippines,2837555.0,0.0,50675.0
Poland,3942864.0,0.0,91415.0
Portugal,1220836.0,0.0,18753.0
Qatar,246367.0,0.0,614.0
Romania,1797706.0,0.0,58143.0
Russia,10009866.0,0.0,290340.0
Rwanda,101413.0,0.0,1344.0
Saint Kitts and Nevis,2801.0,0.0,28.0
Saint Lucia,13136.0,0.0,291.0
Saint Vincent and the Grenadines,5758.0,0.0,77.0
Samoa,3.0,0.0,0.0
San Marino,7007.0,0.0,95.0
Sao Tome and Principe,3735.0,0.0,57.0
Saudi Arabia,550738.0,0.0,8861.0
Senegal,74141.0,0.0,1886.0
Serbia,1281659.0,15564.0,12364.0
Seychelles,24047.0,0.0,131.0
Sierra Leone,6471.0,0.0,121.0
Singapore,275655.0,0.0,810.0
Slovakia,1321091.0,0.0,15931.0
Slovenia,447794.0,0.0,5483.0
Solomon Islands,20.0,0.0,0.0
Somalia,23169.0,0.0,1333.0
