Region,Confirmed,Recovered,Deceased
Afghanistan,38282.0,29231.0,1410.0
Albania,9606.0,5441.0,290.0
Algeria,44833.0,31493.0,1518.0
Andorra,1184.0,908.0,53.0
Angola,2729.0,1084.0,109.0
Antigua and Barbuda,94.0,91.0,3.0
Argentina,428239.0,308376.0,8919.0
Armenia,43878.0,38356.0,881.0
Australia,25923.0,18695.0,663.0
Austria,27354.0,23565.0,903.0
Azerbaijan,36578.0,33977.0,536.0
Bahamas,2276.0,801.0,50.0
Bahrain,52440.0,49395.0,190.0
Bangladesh,314946.0,208177.0,4316.0
Barbados,176.0,146.0,7.0
Belarus,71962.0,70606.0,686.0
Belgium,85487.0,18457.0,9897.0
Belize,1050.0,213.0,13.0
Benin,2145.0,1738.0,40.0
Bhutan,227.0,142.0,0.0
Bolivia,117267.0,62124.0,5101.0
Bosnia and Herzegovina,20234.0,13435.0,620.0
Botswana,1724.0,493.0,6.0
Brazil,3959158.0,3345240.0,122768.0
Brunei,144.0,139.0,3.0
Bulgaria,16454.0,11615.0,642.0
Burkina Faso,1370.0,1075.0,55.0
Burma,919.0,357.0,6.0
Burundi,445.0,357.0,1.0
Cabo Verde,3970.0,3423.0,40.0
Cambodia,274.0,266.0,0.0
Cameroon,19409.0,17651.0,414.0
Canada,130131.0,116432.0,9151.0
Central African Republic,4711.0,1790.0,62.0
Chad,1017.0,884.0,77.0
Chile,413145.0,385790.0,11321.0
China,94363.0,84652.0,4724.0
Colombia,624026.0,469552.0,20050.0
Comoros,427.0,410.0,7.0
Congo (Brazzaville),3979.0,1742.0,78.0
Congo (Kinshasa),10104.0,9322.0,259.0
Costa Rica,42184.0,16270.0,443.0
Cote d'Ivoire,18103.0,16814.0,117.0
Croatia,10414.0,7735.0,187.0
Cuba,4065.0,3395.0,95.0
Cyprus,1488.0,1139.0,21.0
Czech Republic,25117.0,18116.0,425.0
Denmark,17509.0,15688.0,625.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5387.0,5327.0,60.0
