Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,36036.0,24793.0,1248.0
Albania,4637.0,2637.0,134.0
Algeria,26764.0,18076.0,1146.0
Andorra,897.0,803.0,52.0
Angola,916.0,242.0,39.0
Antigua and Barbuda,82.0,60.0,3.0
Argentina,158334.0,68022.0,2893.0
Armenia,36996.0,26243.0,700.0
Australia,14403.0,9019.0,155.0
Austria,20338.0,18124.0,712.0
Azerbaijan,29633.0,22082.0,408.0
Bahamas,326.0,91.0,11.0
Bahrain,38747.0,35205.0,137.0
Bangladesh,221178.0,122090.0,2874.0
Barbados,108.0,94.0,7.0
Belarus,67002.0,60092.0,530.0
Belgium,65727.0,17425.0,9821.0
Belize,48.0,26.0,2.0
Benin,1694.0,918.0,34.0
Bhutan,92.0,85.0,0.0
Bolivia,68281.0,20951.0,2535.0
Bosnia and Herzegovina,9767.0,4555.0,280.0
Botswana,686.0,52.0,1.0
Brazil,2394513.0,1785359.0,86449.0
Brunei,141.0,138.0,3.0
Bulgaria,10312.0,5306.0,338.0
Burkina Faso,1086.0,920.0,53.0
Burma,348.0,288.0,6.0
Burundi,361.0,279.0,1.0
Cabo Verde,2258.0,1363.0,22.0
Cambodia,225.0,143.0,0.0
Cameroon,16708.0,14539.0,385.0
Canada,115470.0,100765.0,8929.0
Central African Republic,4598.0,1506.0,59.0
Chad,915.0,810.0,75.0
Chile,343592.0,316169.0,9020.0
China,86381.0,80409.0,4652.0
Colombia,240795.0,119667.0,8269.0
Comoros,340.0,324.0,7.0
Congo (Brazzaville),3038.0,756.0,51.0
Congo (Kinshasa),8801.0,5305.0,204.0
Costa Rica,14600.0,3640.0,98.0
Cote d'Ivoire,15494.0,9880.0,94.0
Croatia,4792.0,3778.0,133.0
Cuba,2478.0,2345.0,87.0
Cyprus,1053.0,852.0,19.0
Czech Republic,15212.0,9590.0,369.0
Denmark,13643.0,12541.0,613.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5039.0,4949.0,58.0
Dominica,18.0,18.0,0.0
Dominican Republic,60896.0,27980.0,1055.0
Ecuador,80036.0,34544.0,5507.0
Egypt,91583.0,32903.0,4558.0
El Salvador,14221.0,7549.0,390.0
Equatorial Guinea,3071.0,842.0,51.0
Eritrea,263.0,189.0,0.0
Estonia,2033.0,1915.0,69.0
Eswatini,2142.0,940.0,28.0
Ethiopia,13248.0,5966.0,209.0
Fiji,27.0,18.0,0.0
Finland,7388.0,6920.0,329.0
France,217801.0,80945.0,30195.0
Gabon,6984.0,4463.0,49.0
Gambia,277.0,60.0,6.0
Georgia,1117.0,917.0,16.0
Germany,206278.0,189919.0,9124.0
Ghana,31851.0,28438.0,161.0
Greece,4166.0,1374.0,201.0
Grenada,23.0,23.0,0.0
Guatemala,44492.0,31045.0,1699.0
Guinea,6927.0,6098.0,42.0
Guinea-Bissau,1954.0,803.0,26.0
Guyana,360.0,180.0,20.0
Haiti,7297.0,4365.0,157.0
Vatican City,12.0,12.0,0.0
Honduras,38438.0,4713.0,1098.0
Hungary,4424.0,3324.0,596.0
Iceland,1843.0,1823.0,10.0
India,1385635.0,885573.0,32060.0
Indonesia,97286.0,55354.0,4714.0
Iran,288839.0,251319.0,15484.0
Iraq,107573.0,73317.0,4284.0
Ireland,25869.0,23364.0,1764.0
Israel,60678.0,26917.0,457.0
Italy,245864.0,198320.0,35102.0
Jamaica,837.0,711.0,10.0
Japan,29684.0,21464.0,996.0
Jordan,1154.0,1036.0,11.0
Kazakhstan,81720.0,51823.0,585.0
Kenya,16643.0,7574.0,278.0
South Korea,14150.0,12890.0,298.0
Kosovo,6917.0,3753.0,169.0
Kuwait,63309.0,53607.0,429.0
Kyrgyzstan,32124.0,19203.0,1249.0
Laos,20.0,19.0,0.0
Latvia,1206.0,1045.0,31.0
Lebanon,3582.0,1671.0,47.0
Lesotho,419.0,69.0,9.0
Liberia,1155.0,631.0,71.0
Libya,2547.0,510.0,58.0
Liechtenstein,86.0,81.0,1.0
Lithuania,2001.0,1616.0,80.0
Luxembourg,6189.0,4647.0,112.0
MS Zaandam,9.0,0.0,2.0
Madagascar,8866.0,5579.0,78.0
Malawi,3453.0,1373.0,87.0
Malaysia,8884.0,8594.0,123.0
Maldives,3252.0,2498.0,15.0
Mali,2503.0,1907.0,123.0
Malta,686.0,665.0,9.0
Mauritania,6151.0,4299.0,156.0
Mauritius,344.0,332.0,10.0
Mexico,385036.0,288819.0,43374.0
Moldova,22828.0,15608.0,732.0
Monaco,116.0,104.0,4.0
Mongolia,288.0,218.0,0.0
Montenegro,2747.0,664.0,43.0
Morocco,19645.0,16282.0,305.0
Mozambique,1616.0,543.0,11.0
Namibia,1687.0,72.0,7.0
Nepal,18483.0,13053.0,45.0
Netherlands,52984.0,196.0,6159.0
New Zealand,1556.0,1513.0,22.0
Nicaragua,3439.0,2492.0,108.0
Niger,1124.0,1025.0,69.0
Nigeria,39977.0,16948.0,856.0
North Macedonia,9934.0,5357.0,460.0
Norway,9111.0,8674.0,255.0
Oman,74858.0,54061.0,371.0
Pakistan,273113.0,237434.0,5822.0
Panama,58864.0,33428.0,1275.0
Papua New Guinea,39.0,11.0,0.0
Paraguay,4328.0,2679.0,40.0
Peru,375961.0,259423.0,17843.0
Philippines,78412.0,25752.0,1897.0
Poland,42622.0,32419.0,1664.0
Portugal,49955.0,35010.0,1716.0
Qatar,109036.0,105750.0,164.0
Romania,43678.0,25373.0,2165.0
Russia,805332.0,596064.0,13172.0
Rwanda,1752.0,907.0,5.0
Saint Kitts and Nevis,17.0,15.0,0.0
Saint Lucia,24.0,22.0,0.0
Saint Vincent and the Grenadines,52.0,39.0,0.0
San Marino,699.0,657.0,42.0
Sao Tome and Principe,862.0,662.0,14.0
Saudi Arabia,264973.0,217782.0,2703.0
Senegal,9552.0,6364.0,187.0
Serbia,22852.0,0.0,518.0
Seychelles,114.0,39.0,0.0
Sierra Leone,1768.0,1297.0,66.0
Singapore,49888.0,45352.0,27.0
Slovakia,2141.0,1577.0,28.0
Slovenia,2066.0,1678.0,116.0
Somalia,3178.0,1521.0,93.0
South Africa,434200.0,263054.0,6655.0
South Sudan,2258.0,1175.0,45.0
Spain,272421.0,150376.0,28432.0
Sri Lanka,2770.0,2103.0,11.0
Sudan,11385.0,5890.0,717.0
Suriname,1381.0,853.0,23.0
Sweden,75819.0,0.0,5749.0
Switzerland,34302.0,30500.0,1977.0
Syria,627.0,191.0,36.0
Taiwan,458.0,440.0,7.0
Tajikistan,7150.0,5906.0,59.0
Tanzania,509.0,183.0,21.0
