Region,Confirmed,Recovered,Deceased
Afghanistan,36243.0,25180.0,1263.0
Albania,4763.0,2682.0,138.0
Algeria,27357.0,18088.0,1155.0
Andorra,897.0,803.0,52.0
Angola,932.0,242.0,40.0
Antigua and Barbuda,82.0,60.0,3.0
Argentina,162526.0,70518.0,2939.0
Armenia,37317.0,26478.0,705.0
Australia,14935.0,9174.0,161.0
Austria,20472.0,18209.0,712.0
Azerbaijan,30050.0,22684.0,417.0
Bahamas,342.0,91.0,11.0
Bahrain,39131.0,35689.0,140.0
Bangladesh,223453.0,123882.0,2928.0
Barbados,110.0,94.0,7.0
Belarus,67132.0,60425.0,534.0
Belgium,66026.0,17438.0,9821.0
Belize,48.0,26.0,2.0
Benin,1770.0,1036.0,35.0
Bhutan,95.0,85.0,0.0
Bolivia,69429.0,21169.0,2583.0
Bosnia and Herzegovina,9767.0,4555.0,280.0
Botswana,686.0,52.0,1.0
Brazil,2421666.0,1812913.0,87117.0
Brunei,141.0,138.0,3.0
Bulgaria,10427.0,5355.0,340.0
Burkina Faso,1086.0,920.0,53.0
Burma,350.0,290.0,6.0
Burundi,361.0,279.0,1.0
Cabo Verde,2307.0,1447.0,22.0
Cambodia,225.0,143.0,0.0
Cameroon,16708.0,14539.0,385.0
Canada,113973.0,100969.0,8935.0
Central African Republic,4599.0,1546.0,59.0
Chad,915.0,810.0,75.0
Chile,345790.0,318095.0,9112.0
China,86570.0,80459.0,4652.0
Colombia,248976.0,125037.0,8525.0
Comoros,354.0,328.0,7.0
Congo (Brazzaville),3038.0,756.0,51.0
Congo (Kinshasa),8831.0,5510.0,204.0
Costa Rica,15229.0,3736.0,104.0
Cote d'Ivoire,15596.0,10178.0,96.0
Croatia,4857.0,3866.0,136.0
Cuba,2495.0,2349.0,87.0
Cyprus,1053.0,852.0,19.0
Czech Republic,15324.0,11428.0,371.0
Denmark,13665.0,12541.0,613.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5050.0,4966.0,58.0
Dominica,18.0,18.0,0.0
Dominican Republic,62908.0,28603.0,1063.0
Ecuador,80694.0,34896.0,5515.0
Egypt,92062.0,33831.0,4606.0
El Salvador,14630.0,7648.0,400.0
Equatorial Guinea,3071.0,842.0,51.0
Eritrea,263.0,189.0,0.0
Estonia,2034.0,1922.0,69.0
Eswatini,2207.0,986.0,32.0
Ethiopia,13968.0,6216.0,223.0
Fiji,27.0,18.0,0.0
Finland,7418.0,6920.0,310.0
France,220020.0,80945.0,30196.0
Gabon,6984.0,4463.0,49.0
Gambia,277.0,60.0,6.0
Georgia,1131.0,920.0,16.0
Germany,206667.0,190055.0,9124.0
Ghana,32969.0,29494.0,168.0
Greece,4193.0,1374.0,202.0
Grenada,23.0,23.0,0.0
Guatemala,45053.0,31612.0,1734.0
Guinea,7008.0,6152.0,43.0
Guinea-Bissau,1954.0,803.0,26.0
Guyana,370.0,181.0,20.0
Haiti,7260.0,4365.0,156.0
Vatican City,12.0,12.0,0.0
Honduras,39276.0,4922.0,1116.0
Hungary,4435.0,3329.0,596.0
Iceland,1847.0,1823.0,10.0
India,1435616.0,917568.0,32771.0
Indonesia,98778.0,56655.0,4781.0
Iran,291172.0,253213.0,15700.0
Iraq,110032.0,75217.0,4362.0
Ireland,25881.0,23364.0,1764.0
Israel,62458.0,39100.0,505.0
Italy,246118.0,198446.0,35107.0
Jamaica,842.0,714.0,10.0
Japan,30507.0,21606.0,998.0
Jordan,1168.0,1041.0,11.0
Kazakhstan,83122.0,52571.0,585.0
Kenya,17603.0,7743.0,280.0
South Korea,14175.0,12905.0,299.0
Kosovo,7137.0,3874.0,177.0
Kuwait,63773.0,54373.0,433.0
Kyrgyzstan,32813.0,20388.0,1277.0
Laos,20.0,19.0,0.0
Latvia,1219.0,1045.0,31.0
Lebanon,3750.0,1692.0,51.0
Lesotho,505.0,128.0,12.0
Liberia,1135.0,641.0,71.0
Libya,2669.0,553.0,60.0
Liechtenstein,87.0,81.0,1.0
Lithuania,2003.0,1634.0,63.0
Luxembourg,6272.0,4647.0,112.0
MS Zaandam,9.0,0.0,2.0
Madagascar,9295.0,5579.0,85.0
Malawi,3640.0,1639.0,99.0
Malaysia,8897.0,8599.0,124.0
Maldives,3302.0,2528.0,15.0
Mali,2510.0,1911.0,123.0
Malta,700.0,665.0,9.0
Mauritania,6171.0,4430.0,156.0
Mauritius,344.0,332.0,10.0
Mexico,390516.0,295222.0,43680.0
Moldova,23034.0,15909.0,735.0
Monaco,116.0,104.0,4.0
Mongolia,288.0,218.0,0.0
Montenegro,2799.0,739.0,43.0
Morocco,20278.0,16438.0,313.0
Mozambique,1669.0,593.0,11.0
Namibia,1775.0,75.0,8.0
Nepal,18613.0,13128.0,45.0
Netherlands,53278.0,196.0,6178.0
New Zealand,1556.0,1513.0,22.0
Nicaragua,3439.0,2492.0,108.0
Niger,1136.0,1027.0,69.0
Nigeria,40532.0,17374.0,858.0
North Macedonia,10086.0,5427.0,460.0
Norway,9117.0,8752.0,255.0
Oman,76005.0,55299.0,384.0
Pakistan,273113.0,237434.0,5822.0
Panama,60296.0,34131.0,1294.0
Papua New Guinea,62.0,11.0,0.0
Paraguay,4444.0,2794.0,41.0
Peru,375961.0,267850.0,52909.0
Philippines,80448.0,26110.0,1932.0
Poland,43065.0,32753.0,1671.0
Portugal,50164.0,35217.0,1717.0
Qatar,109305.0,106024.0,165.0
Romania,44798.0,25643.0,2187.0
Russia,811073.0,599172.0,13249.0
Rwanda,1821.0,918.0,5.0
Saint Kitts and Nevis,17.0,15.0,0.0
Saint Lucia,24.0,22.0,0.0
Saint Vincent and the Grenadines,52.0,39.0,0.0
San Marino,716.0,657.0,42.0
Sao Tome and Principe,863.0,696.0,14.0
Saudi Arabia,266941.0,220323.0,2733.0
Senegal,9681.0,6409.0,191.0
Serbia,23730.0,15564.0,534.0
Seychelles,107.0,39.0,0.0
Sierra Leone,1783.0,1313.0,66.0
Singapore,50369.0,45521.0,27.0
Slovakia,2179.0,1577.0,28.0
Slovenia,2082.0,1678.0,116.0
Somalia,3178.0,1521.0,93.0
South Africa,445433.0,265077.0,6769.0
South Sudan,2262.0,1175.0,45.0
Spain,272421.0,150376.0,28432.0
Sri Lanka,2782.0,2106.0,11.0
Sudan,11385.0,5890.0,717.0
Suriname,1439.0,890.0,23.0
Sweden,75861.0,0.0,5697.0
Switzerland,34412.0,30700.0,1823.0
Syria,650.0,200.0,38.0
Taiwan,458.0,440.0,7.0
Tajikistan,7150.0,5970.0,59.0
Tanzania,509.0,183.0,21.0
Thailand,3291.0,3109.0,58.0
Timor-Leste,24.0,24.0,0.0
Togo,868.0,599.0,18.0
Trinidad and Tobago,147.0,128.0,8.0
Tunisia,1452.0,1142.0,50.0
Turkey,226100.0,209487.0,5613.0
United States of America,4221301.0,1297863.0,147594.0
Uganda,1115.0,982.0,2.0
Ukraine,66261.0,36885.0,1625.0
United Arab Emirates,58913.0,52182.0,344.0
United Kingdom,301016.0,1434.0,41196.0
Uruguay,1192.0,948.0,34.0
Uzbekistan,20531.0,11105.0,116.0
Venezuela,15463.0,9746.0,142.0
Vietnam,420.0,365.0,0.0
West Bank and Gaza,10469.0,3752.0,76.0
Yemen,1681.0,797.0,479.0
Zambia,4481.0,2350.0,139.0
Zimbabwe,2512.0,518.0,34.0
Global Total,16248871.0,9430644.0,679965.0
