Region,Confirmed,Recovered,Deceased
Afghanistan,143183.0,82586.0,6325.0
Albania,132797.0,130109.0,2456.0
Algeria,158213.0,108537.0,4008.0
Andorra,14464.0,13988.0,127.0
Angola,41405.0,35082.0,977.0
Antigua and Barbuda,1277.0,1225.0,42.0
Argentina,4812351.0,4447953.0,103074.0
Armenia,228161.0,218676.0,4575.0
Australia,32582.0,23985.0,916.0
Austria,655197.0,640202.0,10730.0
Azerbaijan,339274.0,331629.0,4999.0
Bahamas,13781.0,12158.0,274.0
Bahrain,268225.0,266036.0,1381.0
Bangladesh,1140200.0,969610.0,18685.0
Barbados,4319.0,4098.0,48.0
Belarus,437664.0,431489.0,3365.0
Belgium,1112161.0,31130.0,25217.0
Belize,13893.0,13201.0,332.0
Benin,8324.0,8125.0,107.0
Bhutan,2458.0,2181.0,2.0
Bolivia,466318.0,396914.0,17576.0
Bosnia and Herzegovina,205384.0,188330.0,9673.0
Botswana,97657.0,84189.0,1375.0
Brazil,19523711.0,17470332.0,547016.0
Brunei,311.0,269.0,3.0
Bulgaria,423440.0,397900.0,18189.0
Burkina Faso,13537.0,13350.0,169.0
Burma,253364.0,173926.0,6133.0
Burundi,6018.0,773.0,8.0
Cabo Verde,33452.0,32617.0,297.0
Cambodia,70419.0,62577.0,1188.0
Cameroon,81871.0,35261.0,1332.0
Canada,1432606.0,1401177.0,26484.0
Central African Republic,7147.0,6859.0,98.0
Chad,4965.0,4777.0,174.0
Chile,1604713.0,1558669.0,34792.0
China,104489.0,98906.0,4848.0
Colombia,4692570.0,4449027.0,117836.0
Comoros,4014.0,3849.0,147.0
Congo (Brazzaville),13050.0,11759.0,176.0
Congo (Kinshasa),47174.0,29389.0,1021.0
Costa Rica,397469.0,321048.0,4933.0
Cote d'Ivoire,49386.0,48655.0,324.0
Croatia,362129.0,352966.0,8245.0
Cuba,308599.0,270757.0,2137.0
Cyprus,95307.0,39061.0,398.0
Czech Republic,1671933.0,1638500.0,30347.0
Denmark,310462.0,296111.0,2543.0
