Region,Confirmed,Recovered,Deceased
Afghanistan,156649.0,0.0,7295.0
Albania,193856.0,0.0,3004.0
Algeria,208245.0,0.0,5997.0
Andorra,15929.0,0.0,130.0
Angola,64940.0,0.0,1729.0
Antigua and Barbuda,4122.0,0.0,107.0
Argentina,5308781.0,0.0,116294.0
Armenia,329913.0,0.0,7107.0
Australia,192845.0,0.0,1907.0
Austria,968012.0,0.0,14534.0
Azerbaijan,563940.0,0.0,7502.0
Bahamas,22613.0,0.0,669.0
Bahrain,277262.0,0.0,1393.0
Bangladesh,1572948.0,0.0,27928.0
Barbados,22639.0,0.0,199.0
Belarus,631025.0,0.0,4875.0
Belgium,1524862.0,31130.0,26444.0
Belize,29269.0,0.0,548.0
Benin,24833.0,0.0,161.0
Bhutan,2625.0,0.0,3.0
Bolivia,525187.0,0.0,19030.0
Bosnia and Herzegovina,265942.0,0.0,12113.0
Botswana,194129.0,0.0,2416.0
Brazil,21971337.0,0.0,611759.0
Brunei,14291.0,0.0,96.0
Bulgaria,662739.0,0.0,26676.0
Burkina Faso,15514.0,0.0,265.0
Burma,514716.0,0.0,18963.0
Burundi,20282.0,0.0,38.0
Cabo Verde,38302.0,0.0,350.0
Cambodia,119636.0,0.0,2876.0
Cameroon,106190.0,0.0,1770.0
Canada,1759563.0,0.0,29404.0
Central African Republic,11666.0,0.0,101.0
Chad,5107.0,0.0,175.0
Chile,1730456.0,0.0,38005.0
China,122895.0,0.0,4849.0
Colombia,5036287.0,0.0,127865.0
Comoros,4400.0,0.0,149.0
Congo (Brazzaville),18539.0,0.0,331.0
Congo (Kinshasa),57803.0,0.0,1099.0
Costa Rica,564901.0,0.0,7231.0
Cote d'Ivoire,61523.0,0.0,702.0
Croatia,544330.0,0.0,9986.0
Cuba,959307.0,0.0,8284.0
Cyprus,128038.0,0.0,588.0
Czech Republic,1907629.0,0.0,31636.0
Denmark,434978.0,0.0,2791.0
Diamond Princess,712.0,0.0,13.0
Djibouti,13497.0,0.0,186.0
Dominica,5441.0,0.0,35.0
Dominican Republic,398018.0,0.0,4174.0
Ecuador,522392.0,0.0,33098.0
Egypt,345848.0,0.0,19636.0
El Salvador,118041.0,0.0,3735.0
Equatorial Guinea,13519.0,0.0,169.0
Eritrea,7076.0,0.0,52.0
Estonia,213474.0,0.0,1701.0
Eswatini,46481.0,0.0,1245.0
Ethiopia,369244.0,0.0,6638.0
Fiji,52429.0,0.0,694.0
Finland,172272.0,0.0,1367.0
France,7413180.0,0.0,119225.0
Gabon,36787.0,0.0,268.0
Gambia,9986.0,0.0,341.0
Georgia,791115.0,0.0,11140.0
Germany,5077124.0,0.0,97980.0
Ghana,130727.0,0.0,1207.0
Greece,847188.0,0.0,16923.0
Grenada,5865.0,0.0,200.0
Guatemala,610591.0,0.0,15749.0
Guinea,30715.0,0.0,387.0
Guinea-Bissau,6431.0,0.0,146.0
Guyana,36916.0,0.0,961.0
Haiti,24883.0,0.0,719.0
Vatican City,27.0,0.0,0.0
Honduras,377102.0,0.0,10361.0
Hungary,966167.0,0.0,32336.0
Iceland,15968.0,0.0,34.0
India,34466598.0,0.0,464153.0
Indonesia,4251423.0,0.0,143685.0
Iran,6051642.0,0.0,128406.0
Iraq,2070883.0,0.0,23562.0
Ireland,507413.0,0.0,5566.0
Israel,1338233.0,0.0,8148.0
Italy,4873075.0,0.0,132893.0
Jamaica,90341.0,0.0,2331.0
Japan,1725111.0,0.0,18328.0
Jordan,895564.0,0.0,11255.0
Kazakhstan,1040924.0,0.0,17549.0
Kenya,254384.0,0.0,5322.0
Kiribati,2.0,0.0,0.0
South Korea,402775.0,0.0,3158.0
Kosovo,160957.0,0.0,2980.0
Kuwait,413050.0,0.0,2462.0
Kyrgyzstan,182528.0,0.0,2710.0
Laos,56324.0,0.0,110.0
Latvia,241839.0,0.0,3796.0
Lebanon,654068.0,0.0,8596.0
Lesotho,21697.0,0.0,661.0
Liberia,5818.0,0.0,287.0
Libya,365830.0,0.0,5319.0
Liechtenstein,3945.0,0.0,61.0
Lithuania,448956.0,0.0,6401.0
Luxembourg,84866.0,0.0,859.0
MS Zaandam,9.0,0.0,2.0
Madagascar,43672.0,0.0,964.0
Malawi,61846.0,0.0,2302.0
Malaysia,2556865.0,0.0,29769.0
Maldives,90117.0,0.0,247.0
Mali,16716.0,0.0,589.0
Malta,38319.0,0.0,462.0
Marshall Islands,4.0,0.0,0.0
Mauritania,38278.0,0.0,808.0
Mauritius,45182.0,0.0,293.0
Mexico,3846508.0,0.0,291204.0
Micronesia,1.0,0.0,0.0
Moldova,354755.0,0.0,8602.0
Monaco,3498.0,0.0,36.0
Mongolia,640264.0,0.0,1826.0
