Region,Confirmed,Recovered,Deceased
Afghanistan,25.0,1.0,0.0
Albania,51.0,0.0,1.0
Algeria,54.0,12.0,4.0
Andorra,2.0,1.0,0.0
Antigua and Barbuda,1.0,0.0,0.0
Argentina,56.0,1.0,2.0
Armenia,52.0,0.0,0.0
Australia,377.0,23.0,3.0
Austria,1018.0,6.0,3.0
Azerbaijan,28.0,6.0,1.0
Bahamas,1.0,0.0,0.0
Bahrain,214.0,77.0,1.0
Bangladesh,8.0,2.0,0.0
Belarus,36.0,3.0,0.0
Belgium,1058.0,1.0,5.0
Benin,1.0,0.0,0.0
Bhutan,1.0,0.0,0.0
Bolivia,11.0,0.0,0.0
Bosnia and Herzegovina,25.0,0.0,0.0
Brazil,200.0,1.0,0.0
Brunei,54.0,0.0,0.0
Bulgaria,52.0,0.0,2.0
Burkina Faso,15.0,0.0,0.0
Cambodia,7.0,1.0,0.0
Cameroon,4.0,0.0,0.0
Canada,700.0,9.0,9.0
Central African Republic,1.0,0.0,0.0
Chile,182.0,0.0,0.0
China,81033.0,67910.0,3217.0
Colombia,57.0,0.0,0.0
Congo (Brazzaville),1.0,0.0,0.0
Congo (Kinshasa),2.0,0.0,0.0
Costa Rica,35.0,0.0,0.0
Cote d'Ivoire,1.0,0.0,0.0
Croatia,57.0,2.0,0.0
Cuba,4.0,0.0,0.0
Cyprus,30.0,0.0,0.0
Czech Republic,298.0,3.0,0.0
Denmark,933.0,1.0,3.0
Diamond Princess,706.0,325.0,7.0
Dominican Republic,11.0,0.0,0.0
Ecuador,37.0,0.0,2.0
Egypt,150.0,27.0,2.0
Equatorial Guinea,1.0,0.0,0.0
Estonia,205.0,1.0,0.0
Eswatini,1.0,0.0,0.0
Ethiopia,5.0,0.0,0.0
Finland,361.0,10.0,3.0
France,6683.0,12.0,149.0
Gabon,1.0,0.0,0.0
Georgia,33.0,1.0,0.0
Germany,6012.0,67.0,12.0
Ghana,6.0,0.0,0.0
Greece,331.0,8.0,4.0
Guatemala,2.0,0.0,1.0
Guinea,1.0,0.0,0.0
Guyana,4.0,0.0,1.0
Honduras,6.0,0.0,0.0
Hungary,39.0,1.0,1.0
Iceland,180.0,0.0,0.0
India,119.0,13.0,2.0
Indonesia,134.0,8.0,5.0
Iran,14991.0,4590.0,853.0
Iraq,124.0,26.0,10.0
Ireland,169.0,0.0,2.0
Israel,251.0,1.0,0.0
Italy,27980.0,2749.0,2158.0
Jamaica,10.0,2.0,0.0
Japan,843.0,144.0,30.0
Jordan,17.0,1.0,0.0
Kazakhstan,10.0,0.0,0.0
Kenya,3.0,0.0,0.0
Kosovo,13.0,0.0,0.0
Kuwait,123.0,9.0,0.0
Latvia,34.0,1.0,0.0
Lebanon,110.0,1.0,3.0
Liechtenstein,14.0,1.0,0.0
Lithuania,12.0,1.0,0.0
Luxembourg,77.0,0.0,1.0
Malaysia,553.0,42.0,0.0
Maldives,13.0,0.0,0.0
Malta,30.0,2.0,0.0
Mauritania,1.0,0.0,0.0
Mexico,82.0,4.0,0.0
Moldova,23.0,0.0,0.0
Monaco,7.0,0.0,0.0
Mongolia,1.0,0.0,0.0
Morocco,29.0,1.0,1.0
Namibia,2.0,0.0,0.0
Nepal,1.0,1.0,0.0
Netherlands,1708.0,0.0,24.0
New Zealand,8.0,0.0,0.0
Nigeria,2.0,0.0,0.0
North Macedonia,18.0,1.0,0.0
Norway,1333.0,1.0,3.0
Oman,22.0,9.0,0.0
Pakistan,236.0,2.0,0.0
Panama,55.0,0.0,1.0
Paraguay,9.0,0.0,0.0
Peru,86.0,0.0,5.0
Philippines,142.0,2.0,12.0
Poland,177.0,13.0,4.0
Portugal,331.0,3.0,0.0
Qatar,439.0,4.0,0.0
Romania,158.0,9.0,0.0
Russia,90.0,8.0,0.0
Rwanda,5.0,0.0,0.0
Saint Lucia,2.0,0.0,0.0
Saint Vincent and the Grenadines,1.0,0.0,0.0
San Marino,77.0,4.0,5.0
Saudi Arabia,118.0,2.0,0.0
Senegal,24.0,2.0,0.0
Serbia,55.0,1.0,0.0
Seychelles,8.0,0.0,0.0
Singapore,243.0,109.0,0.0
Slovakia,61.0,0.0,0.0
Slovenia,253.0,0.0,1.0
Somalia,1.0,0.0,0.0
South Africa,62.0,0.0,0.0
South Korea,8236.0,1137.0,75.0
Spain,9942.0,530.0,342.0
Sri Lanka,28.0,1.0,0.0
Sudan,1.0,0.0,1.0
Suriname,1.0,0.0,0.0
Sweden,1146.0,0.0,8.0
Switzerland,2200.0,4.0,33.0
Taiwan,67.0,20.0,1.0
Tanzania,1.0,0.0,0.0
Thailand,147.0,38.0,1.0
Togo,1.0,0.0,0.0
Trinidad and Tobago,4.0,0.0,0.0
Tunisia,20.0,0.0,0.0
Turkey,18.0,0.0,0.0
Ukraine,7.0,0.0,1.0
United Arab Emirates,98.0,23.0,0.0
United Kingdom,3686.0,21.0,66.0
United States of America,4679.0,17.0,97.0
Uruguay,29.0,0.0,0.0
Uzbekistan,6.0,0.0,0.0
Vatican City,1.0,0.0,0.0
Venezuela,17.0,0.0,0.0
Vietnam,61.0,16.0,0.0
West Bank and Gaza,38.0,0.0,0.0
Global Total,183394.0,78086.0,7178.0
