Region,Confirmed,Recovered,Deceased
Afghanistan,156392.0,0.0,7284.0
Albania,187994.0,0.0,2948.0
Algeria,206995.0,0.0,5939.0
Andorra,15618.0,0.0,130.0
Angola,64612.0,0.0,1719.0
Antigua and Barbuda,4078.0,0.0,104.0
Argentina,5295260.0,0.0,116083.0
Armenia,316839.0,0.0,6582.0
Australia,178927.0,0.0,1805.0
Austria,865390.0,0.0,11451.0
Azerbaijan,542150.0,0.0,7208.0
Bahamas,22485.0,0.0,657.0
Bahrain,277011.0,0.0,1393.0
Bangladesh,1570485.0,0.0,27887.0
Barbados,19516.0,0.0,170.0
Belarus,610022.0,0.0,4712.0
Belgium,1403548.0,31130.0,26105.0
Belize,27894.0,0.0,509.0
Benin,24804.0,0.0,161.0
Bhutan,2623.0,0.0,3.0
Bolivia,517229.0,0.0,18960.0
Bosnia and Herzegovina,257401.0,0.0,11717.0
Botswana,192935.0,0.0,2407.0
Brazil,21862458.0,0.0,609060.0
Brunei,13545.0,0.0,91.0
Bulgaria,628680.0,0.0,24940.0
Burkina Faso,15103.0,0.0,221.0
Burma,505038.0,0.0,18783.0
Burundi,20136.0,0.0,38.0
Cabo Verde,38242.0,0.0,349.0
Cambodia,118948.0,0.0,2818.0
Cameroon,104348.0,0.0,1731.0
Canada,1735964.0,0.0,29185.0
Central African Republic,11579.0,0.0,100.0
Chad,5107.0,0.0,175.0
Chile,1703826.0,0.0,37814.0
China,110102.0,0.0,4849.0
Colombia,5010982.0,0.0,127456.0
Comoros,4300.0,0.0,147.0
Congo (Brazzaville),17944.0,0.0,297.0
Congo (Kinshasa),57605.0,0.0,1098.0
Costa Rica,562316.0,0.0,7134.0
Cote d'Ivoire,61387.0,0.0,698.0
Croatia,490074.0,0.0,9400.0
Cuba,954948.0,0.0,8257.0
Cyprus,125413.0,0.0,576.0
Czech Republic,1801154.0,0.0,30938.0
Denmark,401445.0,0.0,2730.0
Diamond Princess,712.0,0.0,13.0
Djibouti,13491.0,0.0,183.0
Dominica,4961.0,0.0,32.0
Dominican Republic,386285.0,0.0,4148.0
Ecuador,518274.0,0.0,32983.0
Egypt,335673.0,0.0,18949.0
El Salvador,113422.0,0.0,3670.0
Equatorial Guinea,13407.0,0.0,168.0
Eritrea,6910.0,0.0,45.0
Estonia,202629.0,0.0,1581.0
Eswatini,46455.0,0.0,1243.0
Ethiopia,366783.0,0.0,6517.0
Fiji,52247.0,0.0,674.0
Finland,162476.0,0.0,1188.0
France,7301303.0,0.0,118830.0
Gabon,36020.0,0.0,249.0
Gambia,9973.0,0.0,341.0
Georgia,743511.0,0.0,10300.0
Germany,4755887.0,0.0,96492.0
Ghana,130391.0,0.0,1188.0
Greece,774265.0,0.0,16200.0
Grenada,5857.0,0.0,198.0
Guatemala,604586.0,0.0,15338.0
Guinea,30681.0,0.0,385.0
Guinea-Bissau,6150.0,0.0,143.0
Guyana,35993.0,0.0,933.0
Haiti,24073.0,0.0,685.0
Vatican City,27.0,0.0,0.0
Honduras,376281.0,0.0,10308.0
Hungary,892164.0,0.0,31184.0
Iceland,14255.0,0.0,34.0
India,34344683.0,0.0,460265.0
Indonesia,4247320.0,0.0,143519.0
Iran,5973457.0,0.0,127053.0
Iraq,2061222.0,0.0,23297.0
Ireland,462273.0,0.0,5492.0
Israel,1333263.0,0.0,8112.0
Italy,4795465.0,0.0,132334.0
Jamaica,89466.0,0.0,2272.0
Japan,1723295.0,0.0,18304.0
Jordan,872585.0,0.0,11102.0
Kazakhstan,1027434.0,0.0,17263.0
Kenya,253737.0,0.0,5296.0
Kiribati,2.0,0.0,0.0
South Korea,377712.0,0.0,2956.0
Kosovo,160837.0,0.0,2978.0
Kuwait,412793.0,0.0,2462.0
Kyrgyzstan,181668.0,0.0,2681.0
Laos,45020.0,0.0,77.0
Latvia,228681.0,0.0,3444.0
Lebanon,645104.0,0.0,8534.0
Lesotho,21677.0,0.0,659.0
Liberia,5815.0,0.0,287.0
Libya,360266.0,0.0,5186.0
Liechtenstein,3728.0,0.0,61.0
Lithuania,421360.0,0.0,6047.0
Luxembourg,82842.0,0.0,849.0
MS Zaandam,9.0,0.0,2.0
Madagascar,43632.0,0.0,964.0
Malawi,61803.0,0.0,2302.0
Malaysia,2497265.0,0.0,29202.0
Maldives,88516.0,0.0,245.0
Mali,16294.0,0.0,571.0
Malta,37813.0,0.0,462.0
Marshall Islands,4.0,0.0,0.0
Mauritania,37608.0,0.0,801.0
Mauritius,18314.0,0.0,199.0
Mexico,3818216.0,0.0,289131.0
Micronesia,1.0,0.0,0.0
Moldova,344563.0,0.0,8007.0
Monaco,3434.0,0.0,36.0
Mongolia,365233.0,0.0,1788.0
Montenegro,147401.0,0.0,2140.0
Morocco,947139.0,0.0,14701.0
Mozambique,151352.0,0.0,1933.0
Namibia,128985.0,0.0,3560.0
Nepal,814289.0,0.0,11438.0
Netherlands,2217816.0,0.0,18958.0
New Zealand,7343.0,0.0,31.0
Nicaragua,16699.0,0.0,209.0
Niger,6434.0,0.0,220.0
Nigeria,212511.0,0.0,2902.0
North Macedonia,205022.0,0.0,7204.0
Norway,214795.0,0.0,922.0
Oman,304329.0,0.0,4112.0
Pakistan,1276240.0,0.0,28518.0
Palau,8.0,0.0,0.0
Panama,473183.0,0.0,7322.0
Papua New Guinea,31287.0,0.0,406.0
Paraguay,461275.0,0.0,16258.0
Peru,2205486.0,0.0,200373.0
Philippines,2797986.0,0.0,44085.0
Poland,3076518.0,0.0,77547.0
Portugal,1095337.0,0.0,18193.0
Qatar,239871.0,0.0,611.0
Romania,1693532.0,0.0,50087.0
Russia,8573323.0,0.0,239943.0
Rwanda,99898.0,0.0,1332.0
Saint Kitts and Nevis,2708.0,0.0,25.0
Saint Lucia,12673.0,0.0,260.0
Saint Vincent and the Grenadines,5092.0,0.0,69.0
Samoa,3.0,0.0,0.0
San Marino,5588.0,0.0,92.0
