Region,Confirmed,Recovered,Deceased
Afghanistan,82326.0,59569.0,3251.0
Albania,132397.0,129736.0,2452.0
Algeria,131647.0,91651.0,3537.0
Andorra,13781.0,13557.0,127.0
Angola,36004.0,29368.0,803.0
Antigua and Barbuda,1263.0,1214.0,42.0
Argentina,4008771.0,3585811.0,82667.0
Armenia,223285.0,214609.0,4463.0
Australia,30210.0,23630.0,910.0
Austria,647322.0,631869.0,10647.0
Azerbaijan,334849.0,327387.0,4947.0
Bahamas,12024.0,11026.0,232.0
Bahrain,253879.0,233480.0,1161.0
Bangladesh,815282.0,755302.0,12913.0
Barbados,4032.0,3922.0,47.0
Belarus,401019.0,393237.0,2929.0
Belgium,1072175.0,31130.0,25051.0
Belize,12909.0,12449.0,325.0
Benin,8082.0,7893.0,102.0
Bhutan,1724.0,1416.0,1.0
Bolivia,392975.0,311340.0,15177.0
Bosnia and Herzegovina,204455.0,176703.0,9460.0
Botswana,58095.0,53887.0,885.0
Brazil,17037129.0,15055747.0,476792.0
Brunei,246.0,231.0,3.0
Bulgaria,419859.0,387416.0,17860.0
Burkina Faso,13454.0,13268.0,167.0
Burma,144579.0,132615.0,3228.0
Burundi,4925.0,773.0,8.0
Cabo Verde,31225.0,29908.0,269.0
Cambodia,35511.0,28649.0,278.0
Cameroon,79904.0,35261.0,1302.0
Canada,1403490.0,1356098.0,25774.0
Central African Republic,7101.0,6859.0,98.0
Chad,4942.0,4762.0,174.0
Chile,1440417.0,1362431.0,30104.0
China,103235.0,97902.0,4846.0
Colombia,3611602.0,3365050.0,92923.0
Comoros,3890.0,3736.0,146.0
Congo (Brazzaville),12026.0,11110.0,157.0
Congo (Kinshasa),33577.0,27794.0,817.0
Costa Rica,333820.0,252688.0,4251.0
Cote d'Ivoire,47511.0,47037.0,306.0
Croatia,357786.0,348469.0,8096.0
Cuba,151259.0,144136.0,1033.0
Cyprus,72919.0,39061.0,365.0
Czech Republic,1663998.0,1627106.0,30193.0
Denmark,288115.0,273984.0,2521.0
Diamond Princess,712.0,699.0,13.0
Djibouti,11566.0,11394.0,154.0
Dominica,188.0,188.0,0.0
Dominican Republic,302988.0,247262.0,3672.0
Ecuador,432985.0,398645.0,20831.0
Egypt,269527.0,197832.0,15437.0
El Salvador,74983.0,69867.0,2279.0
Equatorial Guinea,8640.0,8303.0,118.0
Eritrea,4597.0,4054.0,14.0
Estonia,130242.0,124991.0,1264.0
Eswatini,18680.0,17912.0,674.0
Ethiopia,273175.0,247502.0,4220.0
Fiji,845.0,234.0,4.0
Finland,93394.0,46000.0,959.0
France,5781556.0,396687.0,110299.0
Gabon,24651.0,23180.0,154.0
Gambia,6002.0,5800.0,179.0
Georgia,350428.0,335029.0,4951.0
Germany,3712595.0,3557840.0,89497.0
Ghana,94228.0,92362.0,787.0
Greece,411534.0,93764.0,12331.0
Grenada,161.0,160.0,1.0
Guatemala,263836.0,240961.0,8331.0
Guinea,23312.0,21382.0,164.0
Guinea-Bissau,3790.0,3535.0,68.0
Guyana,17805.0,15628.0,416.0
Haiti,15895.0,12557.0,333.0
Vatican City,27.0,27.0,0.0
Honduras,242796.0,86418.0,6532.0
Hungary,806206.0,718577.0,29883.0
Iceland,6604.0,6476.0,30.0
India,29089069.0,27504126.0,353528.0
Indonesia,1869325.0,1717370.0,51992.0
Iran,2980116.0,2578263.0,81362.0
Iraq,1233240.0,1151515.0,16589.0
Ireland,265114.0,23364.0,4941.0
Israel,839585.0,832876.0,6418.0
Italy,4235592.0,3927176.0,126690.0
Jamaica,49031.0,26641.0,974.0
Japan,766068.0,710060.0,13705.0
Jordan,741101.0,722807.0,9549.0
Kazakhstan,452760.0,422430.0,4096.0
Kenya,173072.0,118621.0,3326.0
Kiribati,2.0,0.0,0.0
South Korea,145692.0,136174.0,1977.0
Kosovo,107099.0,103972.0,2250.0
Kuwait,320257.0,303637.0,1801.0
Kyrgyzstan,107714.0,101033.0,1859.0
Laos,1970.0,1773.0,3.0
Latvia,135144.0,128751.0,2423.0
Lebanon,541801.0,525065.0,7774.0
Lesotho,10839.0,6438.0,326.0
Liberia,2290.0,2055.0,88.0
Libya,187928.0,173636.0,3149.0
Liechtenstein,3022.0,2944.0,58.0
Lithuania,276759.0,260873.0,4317.0
Luxembourg,70291.0,68775.0,818.0
MS Zaandam,9.0,7.0,2.0
Madagascar,41758.0,40095.0,871.0
Malawi,34410.0,32686.0,1158.0
Malaysia,627652.0,541319.0,3536.0
Maldives,68872.0,51213.0,189.0
Mali,14324.0,9882.0,520.0
Malta,30572.0,30083.0,419.0
Marshall Islands,4.0,4.0,0.0
Mauritania,19895.0,18891.0,470.0
Mauritius,1458.0,1206.0,18.0
Mexico,2438011.0,1944267.0,229100.0
Micronesia,1.0,1.0,0.0
Moldova,255541.0,248145.0,6141.0
Monaco,2511.0,2469.0,33.0
Mongolia,67710.0,54713.0,318.0
Montenegro,99848.0,97685.0,1596.0
Morocco,522003.0,509660.0,9187.0
Mozambique,71165.0,69687.0,839.0
Namibia,59814.0,52646.0,936.0
Nepal,595364.0,504530.0,8098.0
Netherlands,1693302.0,27018.0,17972.0
New Zealand,2697.0,2646.0,26.0
Nicaragua,7662.0,4225.0,188.0
Niger,5440.0,5135.0,192.0
Nigeria,166918.0,163259.0,2117.0
North Macedonia,155441.0,149528.0,5462.0
Norway,127254.0,17998.0,784.0
Oman,226648.0,206026.0,2434.0
Pakistan,936131.0,869691.0,21453.0
Panama,383733.0,369273.0,6408.0
Papua New Guinea,16398.0,15711.0,164.0
Paraguay,379131.0,311605.0,10145.0
Peru,1984999.0,1940723.0,186757.0
Philippines,1280773.0,1202257.0,22064.0
Poland,2875729.0,2646340.0,74255.0
Portugal,853632.0,812964.0,17037.0
Qatar,218980.0,215899.0,570.0
Romania,1079154.0,1043371.0,31155.0
Russia,5086386.0,4697191.0,122409.0
Rwanda,27434.0,26277.0,364.0
Saint Kitts and Nevis,83.0,51.0,0.0
Saint Lucia,5148.0,4930.0,80.0
Saint Vincent and the Grenadines,2092.0,1856.0,12.0
Samoa,3.0,3.0,0.0
San Marino,5090.0,4998.0,90.0
Sao Tome and Principe,2353.0,2304.0,37.0
Saudi Arabia,459968.0,442782.0,7488.0
