Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,36263.0,25198.0,1269.0
Albania,4880.0,2745.0,144.0
Algeria,27973.0,18837.0,1163.0
Andorra,907.0,803.0,52.0
Angola,950.0,242.0,41.0
Antigua and Barbuda,86.0,65.0,3.0
Argentina,167416.0,72575.0,3059.0
Armenia,37390.0,26665.0,711.0
Australia,15303.0,9311.0,167.0
Austria,20558.0,18246.0,713.0
Azerbaijan,30446.0,23242.0,423.0
Bahamas,382.0,91.0,11.0
Bahrain,39482.0,36110.0,141.0
Bangladesh,226225.0,125683.0,2965.0
Barbados,110.0,94.0,7.0
Belarus,67251.0,60492.0,538.0
Belgium,66428.0,17452.0,9822.0
Belize,48.0,26.0,2.0
Benin,1770.0,1036.0,35.0
Bhutan,99.0,86.0,0.0
Bolivia,71181.0,21478.0,2647.0
Bosnia and Herzegovina,10498.0,4930.0,294.0
Botswana,739.0,63.0,2.0
Brazil,2442375.0,1846641.0,87618.0
Brunei,141.0,138.0,3.0
Bulgaria,10621.0,5585.0,347.0
Burkina Faso,1100.0,926.0,53.0
Burma,350.0,292.0,6.0
Burundi,378.0,301.0,1.0
Cabo Verde,2328.0,1550.0,22.0
Cambodia,226.0,147.0,0.0
Cameroon,17110.0,14539.0,391.0
Canada,116471.0,101447.0,8945.0
Central African Republic,4599.0,1546.0,59.0
Chad,922.0,810.0,75.0
Chile,347923.0,319954.0,9187.0
China,86783.0,80466.0,4656.0
Colombia,257101.0,131161.0,8777.0
Comoros,354.0,328.0,7.0
Congo (Brazzaville),3200.0,829.0,54.0
Congo (Kinshasa),8844.0,5700.0,208.0
Costa Rica,15841.0,3824.0,115.0
Cote d'Ivoire,15655.0,10361.0,96.0
Croatia,4881.0,3936.0,139.0
Cuba,2532.0,2351.0,87.0
Cyprus,1060.0,852.0,19.0
Czech Republic,15516.0,11428.0,373.0
Denmark,13775.0,12618.0,613.0
Diamond Princess,712.0,651.0,13.0
Djibouti,5059.0,4977.0,58.0
Dominica,18.0,18.0,0.0
Dominican Republic,64156.0,30204.0,1083.0
Ecuador,81161.0,34896.0,5532.0
