Region,Confirmed,Recovered/Migrated,Deceased
Afghanistan,237.0,5.0,4.0
Albania,259.0,67.0,15.0
Algeria,847.0,61.0,58.0
Andorra,390.0,10.0,14.0
Angola,8.0,1.0,2.0
Antigua and Barbuda,7.0,0.0,0.0
Argentina,1054.0,248.0,28.0
Armenia,571.0,31.0,4.0
Australia,4862.0,422.0,20.0
Austria,10711.0,1436.0,146.0
Azerbaijan,359.0,26.0,5.0
Bahamas,21.0,1.0,1.0
Bahrain,569.0,337.0,4.0
Bangladesh,54.0,25.0,6.0
Barbados,34.0,0.0,0.0
Belarus,163.0,53.0,2.0
Belgium,13964.0,2132.0,828.0
Belize,3.0,0.0,0.0
Benin,13.0,1.0,0.0
Bhutan,4.0,0.0,0.0
Bolivia,115.0,1.0,7.0
Bosnia and Herzegovina,459.0,19.0,13.0
Botswana,4.0,0.0,1.0
Brazil,6836.0,127.0,240.0
Brunei,131.0,52.0,1.0
Bulgaria,422.0,20.0,10.0
Burkina Faso,282.0,46.0,16.0
Burma,15.0,0.0,1.0
Burundi,2.0,0.0,0.0
Cabo Verde,6.0,0.0,1.0
Cambodia,109.0,25.0,0.0
Cameroon,233.0,10.0,6.0
Canada,9560.0,1324.0,109.0
Central African Republic,3.0,0.0,0.0
Chad,7.0,0.0,0.0
Chile,3137.0,234.0,16.0
China,82361.0,76405.0,3316.0
Colombia,1065.0,39.0,17.0
Congo (Brazzaville),19.0,0.0,0.0
Congo (Kinshasa),109.0,3.0,9.0
Costa Rica,375.0,4.0,2.0
Cote d'Ivoire,190.0,9.0,1.0
Croatia,963.0,73.0,6.0
Cuba,212.0,12.0,6.0
Cyprus,320.0,28.0,9.0
Czech Republic,3508.0,61.0,39.0
Denmark,3290.0,971.0,104.0
Diamond Princess,712.0,603.0,11.0
Djibouti,33.0,0.0,0.0
Dominica,12.0,0.0,0.0
Dominican Republic,1284.0,9.0,57.0
Ecuador,2748.0,58.0,93.0
Egypt,779.0,179.0,52.0
El Salvador,32.0,0.0,1.0
Equatorial Guinea,15.0,1.0,0.0
Eritrea,15.0,0.0,0.0
Estonia,779.0,33.0,5.0
Eswatini,9.0,0.0,0.0
Ethiopia,29.0,2.0,0.0
Fiji,5.0,0.0,0.0
Finland,1446.0,10.0,17.0
France,57749.0,11053.0,4414.0
Gabon,18.0,0.0,1.0
Gambia,4.0,2.0,1.0
Georgia,117.0,23.0,0.0
Germany,77872.0,18700.0,920.0
Ghana,195.0,31.0,5.0
Greece,1415.0,52.0,50.0
Grenada,9.0,0.0,0.0
Guatemala,39.0,12.0,1.0
Guinea,30.0,0.0,0.0
Guinea-Bissau,9.0,0.0,0.0
Guyana,19.0,0.0,2.0
Haiti,16.0,1.0,0.0
Vatican City,6.0,0.0,0.0
Honduras,172.0,3.0,10.0
Hungary,525.0,40.0,20.0
Iceland,1220.0,225.0,2.0
India,1998.0,148.0,58.0
Indonesia,1677.0,103.0,157.0
Iran,47593.0,15473.0,3036.0
Iraq,728.0,182.0,52.0
Ireland,3447.0,5.0,85.0
Israel,6092.0,241.0,26.0
Italy,110574.0,16847.0,13155.0
Jamaica,44.0,2.0,3.0
Japan,2535.0,472.0,72.0
Jordan,278.0,36.0,5.0
Kazakhstan,380.0,26.0,3.0
Kenya,81.0,3.0,1.0
South Korea,9887.0,5567.0,165.0
Kosovo,112.0,6.0,1.0
Kuwait,317.0,80.0,0.0
Kyrgyzstan,111.0,3.0,0.0
Laos,10.0,0.0,0.0
Latvia,446.0,1.0,0.0
Lebanon,479.0,43.0,14.0
Liberia,6.0,0.0,0.0
Libya,10.0,0.0,0.0
Liechtenstein,68.0,46.0,0.0
Lithuania,581.0,7.0,8.0
Luxembourg,2319.0,80.0,29.0
MS Zaandam,9.0,0.0,2.0
Madagascar,57.0,0.0,0.0
Malaysia,2908.0,645.0,45.0
Maldives,19.0,13.0,0.0
Mali,31.0,0.0,3.0
Malta,188.0,2.0,0.0
Mauritania,6.0,2.0,1.0
Mauritius,161.0,0.0,6.0
Mexico,1378.0,35.0,37.0
Moldova,423.0,23.0,5.0
Monaco,55.0,2.0,1.0
Mongolia,14.0,2.0,0.0
Montenegro,123.0,0.0,2.0
Morocco,654.0,29.0,39.0
Mozambique,10.0,0.0,0.0
Namibia,14.0,2.0,0.0
Nepal,5.0,1.0,0.0
Netherlands,13696.0,10.0,1175.0
New Zealand,708.0,83.0,1.0
Nicaragua,5.0,0.0,1.0
Niger,74.0,0.0,5.0
Nigeria,174.0,9.0,2.0
North Macedonia,354.0,17.0,11.0
Norway,4863.0,13.0,44.0
Oman,210.0,34.0,1.0
Pakistan,2421.0,125.0,34.0
Panama,1181.0,9.0,30.0
Papua New Guinea,1.0,0.0,0.0
Paraguay,69.0,1.0,3.0
Peru,1323.0,394.0,38.0
Philippines,2311.0,50.0,96.0
Poland,2554.0,47.0,43.0
Portugal,8251.0,43.0,187.0
Qatar,835.0,71.0,2.0
Romania,2460.0,252.0,92.0
Russia,2777.0,190.0,24.0
